Ano,Item,Dados,Atlético GO,Atlético,Athletico,Bahia,Botafogo,Corinthians,Vitória,Cruzeiro,Cuiabá,Flamengo,Fluminense,Fortaleza,Grêmio,Criciúma,Internacional,Palmeiras,Juventude,São Paulo,Vasco,Sport,Santos,Red Bull Bragantino,Ceará,Mirassol,Média da Liga
2025,Outras despesas operacionais,Despesas comerciais,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,39.61,0.0,0.0,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4006499999999997
2025,Outras despesas operacionais,Despesas tributárias com pagamento efetivo no ano,0.0,0.0,0.0,1.576,0.0,0.0,17.203,0.0,0.0,0.0,0.0,0.0,1.377,0.0,0.0,0.0,0.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043
2025,Outras despesas operacionais,Demais custos e despesas que tenham relação direta com as atividades fim do clube,0.0,0.0,0.0,55.403,0.0,0.0,39.878,0.0,0.0,122.765,0.0,0.0,275.436,0.0,0.0,47.414,26.74,0.0,0.0,0.0,72.45,0.0,0.0,0.0,32.0043
2025,Outras despesas operacionais,Despesas de operações não relacionadas ao futebol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.946,0.0,0.0,0.0,1.0473000000000001
2025,"Amortizações, imparidade e custos de registros de atletas","Amortizações, imparidade e custos de registros de atletas",0.0,0.0,0.0,144.833,0.0,0.0,16.173,0.0,0.0,879.321,0.0,0.0,109.754,0.0,0.0,1048.96,16.502000000000002,0.0,0.0,0.0,91.272,0.0,0.0,0.0,115.34075
2025,"Amortizações, imparidade e custos de registros de atletas",amortização e imparidade,0.0,0.0,0.0,144.833,0.0,0.0,10.979,0.0,0.0,243.716,0.0,0.0,90.81,0.0,0.0,228.169,7.371,0.0,0.0,0.0,91.272,0.0,0.0,0.0,40.8575
2025,"Amortizações, imparidade e custos de registros de atletas",Custos de registro,0.0,0.0,0.0,0.0,0.0,0.0,5.194,0.0,0.0,635.605,0.0,0.0,18.944,0.0,0.0,820.791,9.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.48325000000001
2025,Custos de registro,Compensação fixa de transferência,0.0,0.0,0.0,0.0,0.0,0.0,2.256,0.0,0.0,568.915,0.0,0.0,18.944,0.0,0.0,820.791,9.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.00185
2025,Custos de registro,Compensação de transferência condicional realizada (bônus por metas),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Custos de registro,Quaisquer outros valores,0.0,0.0,0.0,0.0,0.0,0.0,2.938,0.0,0.0,66.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4814
2025,Baixa de registro de atletas,Baixa de registro de atletas,0.0,0.0,0.0,0.0,0.0,0.0,16.228,0.0,0.0,197.912,0.0,0.0,9.221,0.0,0.0,70.449,7.566,0.0,0.0,0.0,33.165,0.0,0.0,0.0,16.72705
2025,Despesas Financeiras,Despesas Financeiras,0.0,0.0,0.0,4.855,0.0,0.0,9.549,0.0,0.0,46.501,0.0,0.0,128.76,0.0,0.0,244.287,3.078,0.0,0.0,0.0,152.997,0.0,0.0,0.0,29.501350000000002
2025,Provisão para devedores duvidosos,Provisão para devedores duvidosos,0.0,0.0,0.0,8.434,0.0,0.0,0.0,0.0,0.0,14.647,0.0,0.0,2.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,1.58575
2025,Dividendos,Dividendos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26789999999999997
2025,Descontos das despesas,Descontos das despesas,0.0,0.0,0.0,0.0,0.0,0.0,1.123,0.0,0.0,105.49199999999999,0.0,0.0,0.0,0.0,0.0,134.344,1.144,0.0,0.0,0.0,73.919,0.0,0.0,0.0,15.8011
2025,Descontos das despesas,Categorias de base,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.843,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,7.9921500000000005
2025,Descontos das despesas,Futebol feminino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27715
2025,Descontos das despesas,Projetos sociais e comunitários,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Descontos das despesas,Infraestrutura,0.0,0.0,0.0,0.0,0.0,0.0,1.123,0.0,0.0,22.279,0.0,0.0,0.0,0.0,0.0,19.958,1.144,0.0,0.0,0.0,2.919,0.0,0.0,0.0,2.3711499999999996
2025,Descontos das despesas,Benfeitorias em imóveis locados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Descontos das despesas,Esportes olímpicos ou paralímpicos ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1606499999999995
2025,Exclusões do Resultado da Operação,Exclusões do Resultado da Operação,0.0,0.0,0.0,0.0,0.0,0.0,-1.272,0.0,0.0,14.27,0.0,0.0,244.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.858950000000002
2025,Exclusões do Resultado da Operação,(+) Ganho ou (-) Perda com ativos imobilizados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064
2025,Exclusões do Resultado da Operação,(+) Ganho ou (-) Perda com Ativos Intangíveis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.0,0.0,244.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.55955
2025,Exclusões do Resultado da Operação,(+) Ganhos ou (-) Perdas Diversos,0.0,0.0,0.0,0.0,0.0,0.0,-1.272,0.0,0.0,23.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0987
2025,Exclusões do Resultado da Operação,Impostos sobre o lucro (IRPJ e CSLL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7353
2025,Contribuições Patrimoniais,Contribuições Patrimoniais,0.0,0.0,0.0,906.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.335899999999995
2025,Contribuições Patrimoniais,Aportes de capital feitos pelo acionista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Contribuições Patrimoniais,Doações incondicionais ou renúncia de obrigação,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Contribuições Patrimoniais,Conversão de dívida em capital,0.0,0.0,0.0,906.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.335899999999995
2025,Custo com Elenco de um Clube,Custo com Elenco de um Clube,0.0,0.0,0.0,484.76800000000003,0.0,0.0,148.726,0.0,0.0,1578.504,0.0,0.0,321.533,0.0,0.0,825.4079999999999,77.866,0.0,0.0,0.0,404.21999999999997,0.0,0.0,0.0,192.05124999999998
2025,Custo com Elenco de um Clube,"Salários, Encargos, Benefícios, Direitos de Imagem",0.0,0.0,0.0,339.935,0.0,0.0,132.553,0.0,0.0,699.183,0.0,0.0,211.779,0.0,0.0,530.155,59.01,0.0,0.0,0.0,312.948,0.0,0.0,0.0,114.27815000000001
2025,Custo com Elenco de um Clube,Amortizações de direitos (compra de jogadores) e custo de registro,0.0,0.0,0.0,144.833,0.0,0.0,16.173,0.0,0.0,879.321,0.0,0.0,109.754,0.0,0.0,228.169,16.502,0.0,0.0,0.0,91.272,0.0,0.0,0.0,74.3012
2025,Custo com Elenco de um Clube,Custos com agentes e intermediários ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.084,2.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4719
2025,Financiamento do Elenco de um clube,Financiamento do Elenco de um clube,0.0,0.0,0.0,1330.5473333333334,0.0,0.0,212.45966666666666,0.0,0.0,1708.369,0.0,0.0,839.6076666666667,0.0,0.0,1427.781,123.32333333333332,0.0,0.0,0.0,540.152,0.0,0.0,0.0,309.112
2025,Financiamento do Elenco de um clube,Receita Operacional,0.0,0.0,0.0,390.458,0.0,0.0,200.209,0.0,0.0,1570.724,0.0,0.0,800.313,0.0,0.0,1080.262,120.517,0.0,0.0,0.0,488.368,0.0,0.0,0.0,232.54255000000003
2025,Financiamento do Elenco de um clube,Resultado Líquido Médio de Transferências (RLMT),0.0,0.0,0.0,33.37133333333333,0.0,0.0,12.250666666666667,0.0,0.0,137.645,0.0,0.0,39.294666666666664,0.0,0.0,347.519,2.8063333333333333,0.0,0.0,0.0,51.784,0.0,0.0,0.0,31.23355
2025,Resultado Líquido Médio de Transferências (RLMT),Resultado Líquido com Transferencia de Atletas - 2025,0.0,0.0,0.0,100.114,0.0,0.0,36.752,0.0,0.0,334.601,0.0,0.0,117.884,0.0,0.0,602.208,8.419,0.0,0.0,0.0,155.352,0.0,0.0,0.0,67.76650000000001
2025,Resultado Líquido Médio de Transferências (RLMT),Resultado Líquido com Transferencia de Atletas - 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.334,0.0,0.0,0.0,0.0,0.0,440.349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93415
2025,Resultado Líquido Médio de Transferências (RLMT),Resultado Líquido com Transferencia de Atletas - 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Financiamento do Elenco de um clube,Contribuições Patrimoniais,0.0,0.0,0.0,906.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.335899999999995
2025,Obrigações Líquidas de Curto Prazo (OLCP),Obrigações Líquidas de Curto Prazo (OLCP),0.0,0.0,0.0,174.503,0.0,0.0,193.395,0.0,0.0,372.56800000000004,0.0,0.0,172.23000000000002,0.0,0.0,388.088,-10.866999999999997,0.0,0.0,0.0,323.664,0.0,0.0,0.0,80.67905
2025,Obrigações Líquidas de Curto Prazo (OLCP),OGCP - Obrigações gerais de curto prazo,0.0,0.0,0.0,62.477,0.0,0.0,193.478,0.0,0.0,15.832,0.0,0.0,76.79599999999999,0.0,0.0,121.154,8.578000000000001,0.0,0.0,0.0,239.707,0.0,0.0,0.0,35.9011
2025,OGCP - Obrigações gerais de curto prazo,Empréstimos bancários e outros financiamentos de pessoas físicas e jurídicas financeiras e não financeiras;,0.0,0.0,0.0,0.0,0.0,0.0,10.273,0.0,0.0,0.0,0.0,0.0,37.112,0.0,0.0,0.234,0.139,0.0,0.0,0.0,83.085,0.0,0.0,0.0,6.542150000000001
2025,OGCP - Obrigações gerais de curto prazo,Contas a pagar a entidade do grupo e outras partes relacionadas;,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,OGCP - Obrigações gerais de curto prazo,Dívidas Trabalhistas Vencidas ou acordadas,0.0,0.0,0.0,62.477,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.377,3.665,0.0,0.0,0.0,63.676,0.0,0.0,0.0,13.68475
2025,OGCP - Obrigações gerais de curto prazo,Tributos vencidos e não parcelados,0.0,0.0,0.0,0.0,0.0,0.0,59.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.254,0.0,0.0,0.0,15.219,0.0,0.0,0.0,3.7750999999999997
2025,OGCP - Obrigações gerais de curto prazo,Tributos parcelados e renegociados,0.0,0.0,0.0,0.0,0.0,0.0,80.883,0.0,0.0,15.832,0.0,0.0,39.684,0.0,0.0,14.543,3.239,0.0,0.0,0.0,40.484,0.0,0.0,0.0,9.733250000000002
2025,OGCP - Obrigações gerais de curto prazo,Acordos civis e mecanismos de execução.,0.0,0.0,0.0,0.0,0.0,0.0,5.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.0,0.0,0.0,37.243,0.0,0.0,0.0,2.16585
2025,OGCP - Obrigações gerais de curto prazo,Fornecedores e outros passivos operacionais vencidos há mais de 90 dias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,Obrigações Líquidas de Curto Prazo (OLCP),OT - Obrigações de Transferência,0.0,0.0,0.0,146.01,0.0,0.0,0.0,0.0,0.0,497.31,0.0,0.0,113.79,0.0,0.0,385.305,9.07,0.0,0.0,0.0,106.097,0.0,0.0,0.0,62.879099999999994
2025,Obrigações Líquidas de Curto Prazo (OLCP),ALCP - Ativos líquidos de curto prazo,0.0,0.0,0.0,33.984,0.0,0.0,0.083,0.0,0.0,140.574,0.0,0.0,18.356,0.0,0.0,118.371,28.515,0.0,0.0,0.0,22.14,0.0,0.0,0.0,18.101149999999997
2025,ALCP - Ativos líquidos de curto prazo,Caixa e equivalentes de caixa,0.0,0.0,0.0,33.984,0.0,0.0,0.083,0.0,0.0,140.574,0.0,0.0,18.356,0.0,0.0,118.371,28.515,0.0,0.0,0.0,0.295,0.0,0.0,0.0,17.0089
2025,ALCP - Ativos líquidos de curto prazo,Aplicações financeiras de curto prazo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.845,0.0,0.0,0.0,1.09225
2025,Requisitos,Requisito de Sustentabilidade,0.0,0.0,0.0,749.5619999999999,0.0,0.0,-61.53900000000001,0.0,0.0,-208.63599999999977,0.0,0.0,-179.09200000000007,0.0,0.0,-397.2109999999998,17.689999999999998,0.0,0.0,0.0,-42.22300000000007,0.0,0.0,0.0,-6.072449999999989
2025,Requisitos,Requisito de Controle de Custo com o Elenco,,,,0.364337282752311,,,0.7000199253505371,,,0.9239830505002139,,,0.38295624583386767,,,0.5781054657542017,0.6313971403086738,,,,0.748344910321539,,,,
2025,Requisitos,Requisito de Endividamento,,,,0.3727143604694625,,,0.849553906775082,,,0.18584419970140664,,,0.1801226126406898,,,0.21979134750817092,-0.07776362491412868,,,,0.4621190163779947,,,,
